yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,HR,ER,name
2012,AL,LAA,ANA,W,3,162,81,89,73,N,N,N,N,767,5536,1518,187,640,Los Angeles Angels of Anaheim
2012,NL,LAN,LAD,W,2,162,81,86,76,N,N,N,N,637,5438,1369,116,538,Los Angeles Dodgers
2012,NL,MIA,FLA,E,5,162,81,69,93,N,N,N,N,609,5437,1327,137,655,Miami Marlins
2012,NL,MIL,MIL,C,3,162,81,83,79,N,N,N,N,776,5557,1442,202,682,Milwaukee Brewers
2012,AL,MIN,MIN,C,5,162,81,66,96,N,N,N,N,701,5562,1448,131,762,Minnesota Twins
2012,AL,NYA,NYY,E,1,162,81,95,67,Y,N,N,N,804,5524,1462,245,617,New York Yankees
2012,NL,NYN,NYM,E,4,162,81,74,88,N,N,N,N,650,5450,1357,139,651,New York Mets
2012,AL,OAK,OAK,W,1,162,81,94,68,Y,N,N,N,713,5527,1315,195,569,Oakland Athletics
2012,NL,PHI,PHI,E,3,162,81,81,81,N,N,N,N,684,5544,1414,158,618,Philadelphia Phillies
2012,NL,PIT,PIT,C,4,162,81,79,83,N,N,N,N,651,5412,1313,170,615,Pittsburgh Pirates
2012,NL,SDN,SDP,W,4,162,81,76,86,N,N,N,N,651,5422,1339,121,640,San Diego Padres
2012,AL,SEA,SEA,W,4,162,81,75,87,N,N,N,N,619,5494,1285,149,608,Seattle Mariners
2012,NL,SFN,SFG,W,1,162,81,94,68,Y,N,Y,Y,718,5558,1495,103,593,San Francisco Giants
2012,NL,SLN,STL,C,2,162,81,88,74,N,Y,N,N,765,5622,1526,159,603,St. Louis Cardinals
2012,AL,TBA,TBD,E,3,162,81,90,72,N,N,N,N,697,5398,1293,175,518,Tampa Bay Rays
2012,AL,TEX,TEX,W,2,162,81,93,69,N,Y,N,N,808,5590,1526,200,639,Texas Rangers
2012,AL,TOR,TOR,E,4,162,81,73,89,N,N,N,N,716,5487,1346,198,745,Toronto Blue Jays
2012,NL,WAS,WSN,E,1,162,81,98,64,Y,N,N,N,731,5615,1468,194,543,Washington Nationals
2013,NL,ARI,ARI,W,2,162,81,81,81,N,N,N,N,685,5676,1468,130,651,Arizona Diamondbacks
2013,NL,ATL,ATL,E,1,162,81,96,66,Y,N,N,N,688,5441,1354,181,512,Atlanta Braves
2013,AL,BAL,BAL,E,3,162,81,85,77,N,N,N,N,745,5620,1460,212,678,Baltimore Orioles
2013,AL,BOS,BOS,E,1,162,81,97,65,Y,N,Y,Y,853,5651,1566,178,613,Boston Red Sox
2013,AL,CHA,CHW,C,5,162,81,63,99,N,N,N,N,598,5563,1385,148,643,Chicago White Sox
2013,NL,CHN,CHC,C,5,162,81,66,96,N,N,N,N,602,5498,1307,172,643,Chicago Cubs
2013,NL,CIN,CIN,C,3,162,80,90,72,N,Y,N,N,698,5499,1370,155,554,Cincinnati Reds
2013,AL,CLE,CLE,C,2,162,81,92,70,N,Y,N,N,745,5465,1391,171,611,Cleveland Indians
2013,NL,COL,COL,W,5,162,81,74,88,N,N,N,N,706,5599,1511,159,708,Colorado Rockies
2013,AL,DET,DET,C,1,162,81,93,69,Y,N,N,N,796,5735,1625,176,587,Detroit Tigers
2013,AL,HOU,HOU,W,5,162,81,51,111,N,N,N,N,610,5457,1307,148,766,Houston Astros
2013,AL,KCA,KCR,C,3,162,81,86,76,N,N,N,N,648,5549,1443,112,555,Kansas City Royals
2013,AL,LAA,ANA,W,3,162,81,78,84,N,N,N,N,733,5588,1476,164,685,Los Angeles Angels of Anaheim
2013,NL,LAN,LAD,W,1,162,81,92,70,Y,N,N,N,649,5491,1447,138,524,Los Angeles Dodgers
2013,NL,MIA,FLA,E,5,162,81,62,100,N,N,N,N,513,5449,1257,95,602,Miami Marlins
2013,NL,MIL,MIL,C,4,162,81,74,88,N,N,N,N,640,5474,1381,157,615,Milwaukee Brewers
2013,AL,MIN,MIN,C,4,162,81,66,96,N,N,N,N,614,5564,1346,151,733,Minnesota Twins
2013,AL,NYA,NYY,E,4,162,81,85,77,N,N,N,N,650,5449,1321,144,633,New York Yankees
2013,NL,NYN,NYM,E,4,162,81,74,88,N,N,N,N,619,5559,1318,130,618,New York Mets
2013,AL,OAK,OAK,W,1,162,81,96,66,Y,N,N,N,767,5521,1403,186,574,Oakland Athletics
2013,NL,PHI,PHI,E,4,162,81,73,89,N,N,N,N,610,5456,1355,140,689,Philadelphia Phillies
2013,NL,PIT,PIT,C,2,162,81,94,68,N,Y,N,N,634,5486,1346,161,533,Pittsburgh Pirates
2013,NL,SDN,SDP,W,3,162,81,76,86,N,N,N,N,618,5517,1349,146,643,San Diego Padres
2013,AL,SEA,SEA,W,4,162,81,71,91,N,N,N,N,624,5558,1318,188,702,Seattle Mariners
2013,NL,SFN,SFG,W,4,162,82,76,86,N,N,N,N,629,5552,1446,107,643,San Francisco Giants
2013,NL,SLN,STL,C,1,162,81,97,65,Y,N,Y,N,783,5557,1494,125,555,St. Louis Cardinals
2013,AL,TBA,TBD,E,2,163,81,92,71,N,Y,N,N,700,5538,1421,165,608,Tampa Bay Rays
2013,AL,TEX,TEX,W,2,163,82,91,72,N,N,N,N,730,5585,1465,176,589,Texas Rangers
2013,AL,TOR,TOR,E,5,162,81,74,88,N,N,N,N,712,5537,1398,185,685,Toronto Blue Jays
2013,NL,WAS,WSN,E,2,162,81,86,76,N,N,N,N,656,5436,1365,161,576,Washington Nationals
2014,NL,ARI,ARI,W,5,162,81,64,98,N,N,N,N,615,5552,1379,118,683,Arizona Diamondbacks
2014,NL,ATL,ATL,E,2,162,81,79,83,N,N,N,N,573,5468,1316,123,547,Atlanta Braves
2014,AL,BAL,BAL,E,1,162,81,96,66,Y,N,N,N,705,5596,1434,211,557,Baltimore Orioles
2014,AL,BOS,BOS,E,5,162,81,71,91,N,N,N,N,634,5551,1355,123,653,Boston Red Sox
2014,AL,CHA,CHW,C,4,162,81,73,89,N,N,N,N,660,5543,1400,155,687,Chicago White Sox
2014,NL,CHN,CHC,C,5,162,81,73,89,N,N,N,N,614,5508,1315,157,636,Chicago Cubs
2014,NL,CIN,CIN,C,4,162,81,76,86,N,N,N,N,595,5395,1282,131,576,Cincinnati Reds
2014,AL,CLE,CLE,C,3,162,81,85,77,N,N,N,N,669,5575,1411,142,581,Cleveland Indians
2014,NL,COL,COL,W,4,162,81,66,96,N,N,N,N,755,5612,1551,186,770,Colorado Rockies
2014,AL,DET,DET,C,1,162,81,90,72,Y,N,N,N,757,5630,1557,155,648,Detroit Tigers
2014,AL,HOU,HOU,W,4,162,81,70,92,N,N,N,N,629,5447,1317,163,657,Houston Astros
2014,AL,KCA,KCR,C,2,162,81,89,73,N,Y,Y,N,651,5545,1456,95,565,Kansas City Royals
2014,AL,LAA,ANA,W,1,162,81,98,64,Y,N,N,N,773,5652,1464,155,590,Los Angeles Angels of Anaheim
2014,NL,LAN,LAD,W,1,162,81,94,68,Y,N,N,N,718,5560,1476,134,554,Los Angeles Dodgers
2014,NL,MIA,FLA,E,4,162,81,77,85,N,N,N,N,645,5538,1399,122,613,Miami Marlins
2014,NL,MIL,MIL,C,3,162,81,82,80,N,N,N,N,650,5462,1366,150,594,Milwaukee Brewers
2014,AL,MIN,MIN,C,5,162,81,70,92,N,N,N,N,715,5567,1412,128,728,Minnesota Twins
2014,AL,NYA,NYY,E,2,162,81,84,78,N,N,N,N,633,5497,1349,147,605,New York Yankees
2014,NL,NYN,NYM,E,3,162,81,79,83,N,N,N,N,629,5472,1306,125,568,New York Mets
2014,AL,OAK,OAK,W,2,162,81,88,74,N,Y,N,N,729,5545,1354,146,524,Oakland Athletics
2014,NL,PHI,PHI,E,5,162,81,73,89,N,N,N,N,619,5603,1356,125,619,Philadelphia Phillies
2014,NL,PIT,PIT,C,2,162,81,88,74,N,Y,N,N,682,5536,1436,156,562,Pittsburgh Pirates
2014,NL,SDN,SDP,W,3,162,81,77,85,N,N,N,N,535,5294,1199,109,523,San Diego Padres
2014,AL,SEA,SEA,W,3,162,81,87,75,N,N,N,N,634,5450,1328,136,512,Seattle Mariners
2014,NL,SFN,SFG,W,2,162,81,88,74,N,Y,Y,Y,665,5523,1407,132,564,San Francisco Giants
2014,NL,SLN,STL,C,1,162,81,90,72,Y,N,N,N,619,5426,1371,105,564,St. Louis Cardinals
2014,AL,TBA,TBD,E,4,162,81,77,85,N,N,N,N,612,5516,1361,117,579,Tampa Bay Rays
2014,AL,TEX,TEX,W,5,162,81,67,95,N,N,N,N,637,5460,1400,111,711,Texas Rangers
2014,AL,TOR,TOR,E,3,162,81,83,79,N,N,N,N,723,5549,1435,177,642,Toronto Blue Jays
2014,NL,WAS,WSN,E,1,162,81,96,66,Y,N,N,N,686,5542,1403,152,495,Washington Nationals
2015,NL,ARI,ARI,W,3,162,81,79,83,N,N,N,N,720,5649,1494,154,659,Arizona Diamondbacks
2015,NL,ATL,ATL,E,4,162,81,67,95,N,N,N,N,573,5420,1361,100,698,Atlanta Braves
2015,AL,BAL,BAL,E,3,162,78,81,81,N,N,N,N,713,5485,1370,217,646,Baltimore Orioles
2015,AL,BOS,BOS,E,5,162,81,78,84,N,N,N,N,748,5640,1495,161,694,Boston Red Sox
2015,AL,CHA,CHW,C,4,162,81,76,86,N,N,N,N,622,5533,1381,136,643,Chicago White Sox
2015,NL,CHN,CHC,C,3,162,81,97,65,N,Y,N,N,689,5491,1341,171,546,Chicago Cubs
2015,NL,CIN,CIN,C,5,162,81,64,98,N,N,N,N,640,5571,1382,167,700,Cincinnati Reds
2015,AL,CLE,CLE,C,3,161,80,81,80,N,N,N,N,669,5439,1395,141,584,Cleveland Indians
2015,NL,COL,COL,W,5,162,81,68,94,N,N,N,N,737,5572,1479,186,799,Colorado Rockies
2015,AL,DET,DET,C,5,161,81,74,87,N,N,N,N,689,5605,1515,151,746,Detroit Tigers
2015,AL,HOU,HOU,W,2,162,81,86,76,N,Y,N,N,729,5459,1363,230,572,Houston Astros
2015,AL,KCA,KCR,C,1,162,81,95,67,Y,N,Y,Y,724,5575,1497,139,601,Kansas City Royals
2015,AL,LAA,ANA,W,3,162,81,85,77,N,N,N,N,661,5417,1331,176,630,Los Angeles Angels of Anaheim
2015,NL,LAN,LAD,W,1,162,81,92,70,Y,N,N,N,667,5385,1346,187,553,Los Angeles Dodgers
2015,NL,MIA,FLA,E,3,162,81,71,91,N,N,N,N,613,5463,1420,120,638,Miami Marlins
2015,NL,MIL,MIL,C,4,162,81,68,94,N,N,N,N,655,5480,1378,145,682,Milwaukee Brewers
2015,AL,MIN,MIN,C,2,162,81,83,79,N,N,N,N,696,5467,1349,156,653,Minnesota Twins
2015,AL,NYA,NYY,E,2,162,81,87,75,N,Y,N,N,764,5567,1397,212,652,New York Yankees
2015,NL,NYN,NYM,E,1,162,81,90,72,Y,N,Y,N,683,5527,1351,177,557,New York Mets
2015,AL,OAK,OAK,W,5,162,81,68,94,N,N,N,N,694,5600,1405,146,664,Oakland Athletics
2015,NL,PHI,PHI,E,5,162,81,63,99,N,N,N,N,626,5529,1374,130,749,Philadelphia Phillies
2015,NL,PIT,PIT,C,2,162,81,98,64,N,Y,N,N,697,5631,1462,140,532,Pittsburgh Pirates
2015,NL,SDN,SDP,W,4,162,81,74,88,N,N,N,N,650,5457,1324,148,655,San Diego Padres
2015,AL,SEA,SEA,W,4,162,81,76,86,N,N,N,N,656,5544,1379,198,677,Seattle Mariners
2015,NL,SFN,SFG,W,2,162,81,84,78,N,N,N,N,696,5565,1486,136,597,San Francisco Giants
2015,NL,SLN,STL,C,1,162,81,100,62,Y,N,N,N,647,5484,1386,137,478,St. Louis Cardinals
2015,AL,TBA,TBD,E,4,162,84,80,82,N,N,N,N,644,5485,1383,167,604,Tampa Bay Rays
2015,AL,TEX,TEX,W,1,162,81,88,74,Y,N,N,N,751,5511,1419,172,680,Texas Rangers
2015,AL,TOR,TOR,E,1,162,81,93,69,Y,N,N,N,891,5509,1480,232,609,Toronto Blue Jays
2015,NL,WAS,WSN,E,2,162,81,83,79,N,N,N,N,703,5428,1363,177,577,Washington Nationals
2016,NL,ARI,ARI,W,4,162,81,69,93,N,N,N,N,752,5665,1479,190,821,Arizona Diamondbacks
2016,NL,ATL,ATL,E,5,161,81,68,93,N,N,N,N,649,5514,1404,122,725,Atlanta Braves
2016,AL,BAL,BAL,E,2,162,81,89,73,N,Y,N,N,744,5524,1413,253,671,Baltimore Orioles
2016,AL,BOS,BOS,E,1,162,81,93,69,Y,N,N,N,878,5670,1598,208,640,Boston Red Sox
2016,AL,CHA,CHW,C,4,162,81,78,84,N,N,N,N,686,5550,1428,168,659,Chicago White Sox
2016,NL,CHN,CHC,C,1,162,81,103,58,Y,N,Y,Y,808,5503,1409,199,511,Chicago Cubs
2016,NL,CIN,CIN,C,5,162,81,68,94,N,N,N,N,716,5487,1403,164,786,Cincinnati Reds
2016,AL,CLE,CLE,C,1,161,80,94,67,Y,N,Y,N,777,5484,1435,185,617,Cleveland Indians
2016,NL,COL,COL,W,3,162,81,75,87,N,N,N,N,845,5614,1544,204,779,Colorado Rockies
2016,AL,DET,DET,C,2,161,81,86,75,N,N,N,N,750,5526,1476,211,672,Detroit Tigers
2016,AL,HOU,HOU,W,3,162,81,84,78,N,N,N,N,724,5545,1367,198,663,Houston Astros
2016,AL,KCA,KCR,C,3,162,81,81,81,N,N,N,N,675,5552,1450,147,674,Kansas City Royals
2016,AL,LAA,ANA,W,4,162,81,74,88,N,N,N,N,717,5431,1410,156,676,Los Angeles Angels of Anaheim
2016,NL,LAN,LAD,W,1,162,81,91,71,Y,N,N,N,725,5518,1376,189,598,Los Angeles Dodgers
2016,NL,MIA,FLA,E,3,161,80,79,82,N,N,N,N,655,5547,1460,128,646,Miami Marlins
2016,NL,MIL,MIL,C,4,162,81,73,89,N,N,N,N,671,5330,1299,194,650,Milwaukee Brewers
2016,AL,MIN,MIN,C,5,162,81,59,103,N,N,N,N,722,5618,1409,200,814,Minnesota Twins
2016,AL,NYA,NYY,E,4,162,81,84,78,N,N,N,N,680,5458,1378,183,660,New York Yankees
2016,NL,NYN,NYM,E,2,162,81,87,75,N,Y,N,N,671,5459,1342,218,574,New York Mets
2016,AL,OAK,OAK,W,5,162,81,69,93,N,N,N,N,653,5500,1352,169,718,Oakland Athletics
2016,NL,PHI,PHI,E,4,162,81,71,91,N,N,N,N,610,5434,1305,161,739,Philadelphia Phillies
2016,NL,PIT,PIT,C,3,162,81,78,83,N,N,N,N,729,5542,1426,153,679,Pittsburgh Pirates
2016,NL,SDN,SDP,W,5,162,81,68,94,N,N,N,N,686,5419,1275,177,708,San Diego Padres
2016,AL,SEA,SEA,W,2,162,81,86,76,N,N,N,N,768,5583,1446,223,647,Seattle Mariners
2016,NL,SFN,SFG,W,2,162,81,87,75,N,Y,N,N,715,5565,1437,130,593,San Francisco Giants
2016,NL,SLN,STL,C,2,162,81,86,76,N,N,N,N,779,5548,1415,225,656,St. Louis Cardinals
2016,AL,TBA,TBD,E,5,162,81,68,94,N,N,N,N,672,5481,1333,216,665,Tampa Bay Rays
2016,AL,TEX,TEX,W,1,162,81,95,67,Y,N,N,N,765,5525,1446,215,700,Texas Rangers
2016,AL,TOR,TOR,E,2,162,81,89,73,N,Y,N,N,759,5479,1358,221,613,Toronto Blue Jays
2016,NL,WAS,WSN,E,1,162,81,95,67,Y,N,N,N,763,5490,1403,203,570,Washington Nationals
2017,NL,ARI,ARI,W,2,162,81,93,69,N,Y,N,N,812,5525,1405,220,586,Arizona Diamondbacks
2017,NL,ATL,ATL,E,3,162,81,72,90,N,N,N,N,732,5584,1467,165,756,Atlanta Braves
2017,AL,BAL,BAL,E,5,162,81,75,87,N,N,N,N,743,5650,1469,232,795,Baltimore Orioles
2017,AL,BOS,BOS,E,1,162,81,93,69,Y,N,N,N,785,5669,1461,168,610,Boston Red Sox
2017,AL,CHA,CHW,C,4,162,81,67,95,N,N,N,N,706,5513,1412,186,755,Chicago White Sox
2017,NL,CHN,CHC,C,1,162,81,92,70,Y,N,N,N,822,5496,1402,223,636,Chicago Cubs
2017,NL,CIN,CIN,C,5,162,81,68,94,N,N,N,N,753,5484,1390,219,821,Cincinnati Reds
2017,AL,CLE,CLE,C,1,162,81,102,60,Y,N,N,N,818,5511,1449,212,529,Cleveland Indians
2017,NL,COL,COL,W,3,162,81,87,75,N,Y,N,N,824,5534,1510,192,721,Colorado Rockies
2017,AL,DET,DET,C,5,162,81,64,98,N,N,N,N,735,5556,1435,187,846,Detroit Tigers
2017,AL,HOU,HOU,W,1,162,81,101,61,Y,N,Y,Y,896,5611,1581,238,662,Houston Astros
2017,AL,KCA,KCR,C,3,162,81,80,82,N,N,N,N,702,5536,1436,193,737,Kansas City Royals
2017,AL,LAA,ANA,W,2,162,81,80,82,N,N,N,N,710,5415,1314,186,672,Los Angeles Angels of Anaheim
2017,NL,LAN,LAD,W,1,162,81,104,58,Y,N,Y,N,770,5408,1347,221,543,Los Angeles Dodgers
2017,NL,MIA,FLA,E,2,162,78,77,85,N,N,N,N,778,5602,1497,194,772,Miami Marlins
2017,NL,MIL,MIL,C,2,162,84,86,76,N,N,N,N,732,5467,1363,224,642,Milwaukee Brewers
2017,AL,MIN,MIN,C,2,162,81,85,77,N,Y,N,N,815,5557,1444,206,732,Minnesota Twins
2017,AL,NYA,NYY,E,2,162,81,91,71,N,Y,N,N,858,5594,1463,241,599,New York Yankees
2017,NL,NYN,NYM,E,4,162,81,70,92,N,N,N,N,735,5510,1379,224,799,New York Mets
2017,AL,OAK,OAK,W,5,162,81,75,87,N,N,N,N,739,5464,1344,234,743,Oakland Athletics
2017,NL,PHI,PHI,E,5,162,81,66,96,N,N,N,N,690,5535,1382,174,729,Philadelphia Phillies
2017,NL,PIT,PIT,C,4,162,81,75,87,N,N,N,N,668,5458,1331,151,676,Pittsburgh Pirates
2017,NL,SDN,SDP,W,4,162,81,71,91,N,N,N,N,604,5356,1251,189,742,San Diego Padres
2017,AL,SEA,SEA,W,3,162,81,78,84,N,N,N,N,750,5551,1436,200,713,Seattle Mariners
2017,NL,SFN,SFG,W,5,162,81,64,98,N,N,N,N,639,5551,1382,128,726,San Francisco Giants
2017,NL,SLN,STL,C,3,162,81,83,79,N,N,N,N,761,5470,1402,196,646,St. Louis Cardinals
2017,AL,TBA,TBD,E,3,162,81,80,82,N,N,N,N,694,5478,1340,228,638,Tampa Bay Rays
2017,AL,TEX,TEX,W,4,162,81,78,84,N,N,N,N,799,5430,1326,237,742,Texas Rangers
2017,AL,TOR,TOR,E,4,162,81,76,86,N,N,N,N,693,5499,1320,222,720,Toronto Blue Jays
2017,NL,WAS,WSN,E,1,162,81,97,65,Y,N,N,N,819,5553,1477,215,623,Washington Nationals
2018,NL,ARI,ARI,W,3,162,81,82,80,N,N,N,N,693,5460,1283,176,605,Arizona Diamondbacks
2018,NL,ATL,ATL,E,1,162,81,90,72,Y,N,N,N,759,5582,1433,175,607,Atlanta Braves
2018,AL,BAL,BAL,E,5,162,81,47,115,N,N,N,N,622,5507,1317,188,824,Baltimore Orioles
2018,AL,BOS,BOS,E,1,162,81,108,54,Y,N,Y,Y,876,5623,1509,208,608,Boston Red Sox
2018,AL,CHA,CHW,C,4,162,81,62,100,N,N,N,N,656,5523,1332,182,771,Chicago White Sox
2018,NL,CHN,CHC,C,2,163,82,95,68,N,Y,N,N,761,5624,1453,167,598,Chicago Cubs
2018,NL,CIN,CIN,C,5,162,81,67,95,N,N,N,N,696,5532,1404,172,741,Cincinnati Reds
2018,AL,CLE,CLE,C,1,162,81,91,71,Y,N,N,N,818,5595,1447,216,611,Cleveland Indians
2018,NL,COL,COL,W,2,163,81,91,72,N,Y,N,N,780,5541,1418,210,699,Colorado Rockies
2018,AL,DET,DET,C,3,162,81,64,98,N,N,N,N,630,5494,1326,135,726,Detroit Tigers
2018,AL,HOU,HOU,W,1,162,81,103,59,Y,N,N,N,797,5453,1390,205,503,Houston Astros
2018,AL,KCA,KCR,C,5,162,81,58,104,N,N,N,N,638,5505,1350,155,786,Kansas City Royals
2018,AL,LAA,ANA,W,4,162,81,80,82,N,N,N,N,721,5472,1323,214,662,Los Angeles Angels of Anaheim
2018,NL,LAN,LAD,W,1,163,82,92,71,Y,N,Y,N,804,5572,1394,235,554,Los Angeles Dodgers
2018,NL,MIA,FLA,E,5,161,81,63,98,N,N,N,N,589,5488,1303,128,762,Miami Marlins
2018,NL,MIL,MIL,C,1,163,81,96,67,Y,N,N,N,754,5542,1398,218,606,Milwaukee Brewers
2018,AL,MIN,MIN,C,2,162,81,78,84,N,N,N,N,738,5526,1379,166,721,Minnesota Twins
2018,AL,NYA,NYY,E,2,162,81,100,62,N,Y,N,N,851,5515,1374,267,611,New York Yankees
2018,NL,NYN,NYM,E,4,162,81,77,85,N,N,N,N,676,5468,1282,170,661,New York Mets
2018,AL,OAK,OAK,W,2,162,81,97,65,N,Y,N,N,813,5579,1407,227,621,Oakland Athletics
2018,NL,PHI,PHI,E,3,162,81,80,82,N,N,N,N,677,5424,1270,186,665,Philadelphia Phillies
2018,NL,PIT,PIT,C,4,161,80,82,79,N,N,N,N,692,5447,1381,157,637,Pittsburgh Pirates
2018,NL,SDN,SDP,W,5,162,81,66,96,N,N,N,N,617,5486,1289,162,713,San Diego Padres
2018,AL,SEA,SEA,W,3,162,81,89,73,N,N,N,N,677,5513,1402,176,664,Seattle Mariners
2018,NL,SFN,SFG,W,4,162,81,73,89,N,N,N,N,603,5541,1324,133,641,San Francisco Giants
2018,NL,SLN,STL,C,3,162,81,88,74,N,N,N,N,759,5498,1369,205,622,St. Louis Cardinals
2018,AL,TBA,TBD,E,3,162,81,90,72,N,N,N,N,716,5475,1415,150,602,Tampa Bay Rays
2018,AL,TEX,TEX,W,5,162,81,67,95,N,N,N,N,737,5453,1308,194,783,Texas Rangers
2018,AL,TOR,TOR,E,4,162,81,73,89,N,N,N,N,709,5477,1336,217,772,Toronto Blue Jays
2018,NL,WAS,WSN,E,2,162,81,82,80,N,N,N,N,771,5517,1402,191,649,Washington Nationals
2019,NL,ARI,ARI,W,2,162,81,85,77,N,N,N,N,813,5633,1419,220,691,Arizona Diamondbacks
2019,NL,ATL,ATL,E,1,162,81,97,65,Y,N,N,N,855,5560,1432,249,675,Atlanta Braves
2019,AL,BAL,BAL,E,5,162,81,54,108,N,N,N,N,729,5596,1379,213,897,Baltimore Orioles
2019,AL,BOS,BOS,E,3,162,81,84,78,N,N,N,N,901,5770,1554,245,768,Boston Red Sox
2019,AL,CHA,CHW,C,3,161,80,72,89,N,N,N,N,708,5529,1443,182,769,Chicago White Sox
2019,NL,CHN,CHC,C,3,162,81,84,78,N,N,N,N,814,5461,1378,256,657,Chicago Cubs
2019,NL,CIN,CIN,C,4,162,81,75,87,N,N,N,N,701,5450,1328,227,668,Cincinnati Reds
2019,AL,CLE,CLE,C,2,162,81,93,69,N,N,N,N,769,5425,1354,223,601,Cleveland Indians
2019,NL,COL,COL,W,4,162,81,71,91,N,N,N,N,835,5660,1502,224,895,Colorado Rockies
2019,AL,DET,DET,C,5,161,81,47,114,N,N,N,N,582,5549,1333,149,835,Detroit Tigers
2019,AL,HOU,HOU,W,1,162,81,107,55,Y,N,Y,N,920,5613,1538,288,595,Houston Astros
2019,AL,KCA,KCR,C,4,162,81,59,103,N,N,N,N,691,5496,1356,162,824,Kansas City Royals
2019,AL,LAA,ANA,W,4,162,81,72,90,N,N,N,N,769,5542,1368,220,820,Los Angeles Angels of Anaheim
2019,NL,LAN,LAD,W,1,162,81,106,56,Y,N,N,N,886,5493,1414,279,541,Los Angeles Dodgers
2019,NL,MIA,FLA,E,5,162,81,57,105,N,N,N,N,615,5512,1326,146,760,Miami Marlins
2019,NL,MIL,MIL,C,2,162,81,89,73,N,Y,N,N,769,5542,1366,250,713,Milwaukee Brewers
2019,AL,MIN,MIN,C,1,162,81,101,61,Y,N,N,N,939,5732,1547,307,680,Minnesota Twins
2019,AL,NYA,NYY,E,1,162,81,103,59,Y,N,N,N,943,5583,1493,306,691,New York Yankees
2019,NL,NYN,NYM,E,3,162,81,86,76,N,N,N,N,791,5624,1445,242,688,New York Mets
2019,AL,OAK,OAK,W,2,162,81,97,65,N,Y,N,N,845,5561,1384,257,646,Oakland Athletics
2019,NL,PHI,PHI,E,4,162,81,81,81,N,N,N,N,774,5571,1369,215,731,Philadelphia Phillies
2019,NL,PIT,PIT,C,5,162,81,69,93,N,N,N,N,758,5657,1497,163,829,Pittsburgh Pirates
2019,NL,SDN,SDP,W,5,162,81,70,92,N,N,N,N,682,5391,1281,219,732,San Diego Padres
2019,AL,SEA,SEA,W,5,162,81,68,94,N,N,N,N,758,5500,1305,239,798,Seattle Mariners
2019,NL,SFN,SFG,W,3,162,81,77,85,N,N,N,N,678,5579,1332,167,715,San Francisco Giants
2019,NL,SLN,STL,C,1,162,81,91,71,Y,N,N,N,764,5449,1336,210,609,St. Louis Cardinals
2019,AL,TBA,TBD,E,2,162,81,96,66,N,Y,N,N,769,5628,1427,217,598,Tampa Bay Rays
2019,AL,TEX,TEX,W,3,162,81,78,84,N,N,N,N,810,5540,1374,223,808,Texas Rangers
2019,AL,TOR,TOR,E,4,162,81,67,95,N,N,N,N,726,5493,1299,247,767,Toronto Blue Jays
2019,NL,WAS,WSN,E,2,162,81,93,69,N,Y,Y,Y,873,5512,1460,231,683,Washington Nationals
2020,NL,ARI,ARI,W,5,60,30,25,35,N,N,N,N,269,1997,482,58,279,Arizona Diamondbacks
2020,NL,ATL,ATL,E,1,60,30,35,25,Y,N,N,N,348,2074,556,103,257,Atlanta Braves
2020,AL,BAL,BAL,E,4,60,33,25,35,N,N,N,N,274,2026,523,77,260,Baltimore Orioles
2020,AL,BOS,BOS,E,5,60,31,24,36,N,N,N,N,292,2083,552,81,325,Boston Red Sox
2020,AL,CHA,CHW,C,2,60,30,35,25,N,Y,N,N,306,2047,534,96,223,Chicago White Sox
2020,NL,CHN,CHC,C,1,60,33,34,26,Y,N,N,N,265,1918,422,74,230,Chicago Cubs
2020,NL,CIN,CIN,C,2,60,29,31,29,N,Y,N,N,243,1842,390,90,215,Cincinnati Reds
2020,AL,CLE,CLE,C,2,60,30,35,25,N,Y,N,N,248,1959,446,59,196,Cleveland Indians
2020,NL,COL,COL,W,4,60,30,26,34,N,N,N,N,275,2057,528,63,327,Colorado Rockies
2020,AL,DET,DET,C,5,58,27,23,35,N,N,N,N,249,1893,463,62,308,Detroit Tigers
2020,AL,HOU,HOU,W,2,60,28,29,31,N,Y,N,N,279,1992,478,69,251,Houston Astros
2020,AL,KCA,KCR,C,4,60,30,26,34,N,N,N,N,248,1988,485,68,247,Kansas City Royals
2020,AL,LAA,ANA,W,4,60,31,26,34,N,N,N,N,294,2020,501,85,297,Los Angeles Angels of Anaheim
2020,NL,LAN,LAD,W,1,60,30,43,17,Y,N,Y,Y,349,2042,523,118,181,Los Angeles Dodgers
2020,NL,MIA,FLA,E,2,60,26,31,29,N,Y,N,N,263,1935,472,60,272,Miami Marlins
2020,NL,MIL,MIL,C,4,60,29,29,31,N,Y,N,N,247,1920,429,75,239,Milwaukee Brewers
2020,AL,MIN,MIN,C,1,60,31,36,24,Y,N,N,N,269,1937,468,91,204,Minnesota Twins
2020,AL,NYA,NYY,E,2,60,31,33,27,N,Y,N,N,315,1915,473,94,242,New York Yankees
2020,NL,NYN,NYM,E,4,60,29,26,34,N,N,N,N,286,2023,551,86,284,New York Mets
2020,AL,OAK,OAK,W,1,60,32,36,24,Y,N,N,N,274,1908,430,71,216,Oakland Athletics
2020,NL,PHI,PHI,E,3,60,32,28,32,N,N,N,N,306,1948,500,82,284,Philadelphia Phillies
