ConfRank,School,W,L,T,Pct,Off,Def,SRS,SOS,AP Pre,AP High,AP Rank,Notes,yearID,Conf
3,Oregon State,8,5,0.615,,31.5,25,8.47,3.17,,13,,,2009,pac-10
4,Stanford,8,5,0.615,,35.5,26.5,10.88,3.42,,14,,,2009,pac-10
5,USC,9,4,0.692,,26.5,19.8,9.11,3.95,4,3,22,,2009,pac-10
6,California,8,5,0.615,,29.1,25.5,4.28,2.13,12,6,,,2009,pac-10
7,Washington,5,7,0.417,,26.1,26.7,3.61,4.94,,24,,,2009,pac-10
8,UCLA,7,6,0.538,,22,21.2,3.8,3.26,,,,,2009,pac-10
9,Arizona State,4,8,0.333,,22.3,21.1,0.71,2.63,,,,,2009,pac-10
10,Washington State,1,11,0.083,,12,38.5,-14.87,4.88,,,,,2009,pac-10
1,Oregon,12,1,0.923,,47,18.7,21.54,3.92,11,1,3,,2010,pac-10
2,Stanford,12,1,0.923,,40.3,17.4,21.8,5.03,,4,4,,2010,pac-10
3,USC,8,5,0.615,,31,26.7,9.57,6.41,14,14,,,2010,pac-10
4,Washington,7,6,0.538,,21.8,29.3,5.55,8.24,,,,,2010,pac-10
5,Arizona,7,6,0.538,,28.2,22.7,8.14,6.37,,9,,,2010,pac-10
6,Arizona State,6,6,0.5,,32.3,25,8.42,4.75,,,,,2010,pac-10
7,Oregon State,5,7,0.417,,24.4,26.8,7.6,9.68,24,24,,,2010,pac-10
8,California,5,7,0.417,,25.8,22.6,5.35,6.27,,,,,2010,pac-10
9,UCLA,4,8,0.333,,20.2,30.3,0.62,7.29,,,,,2010,pac-10
10,Washington State,2,10,0.167,,19.6,35.8,-4.2,7.22,,,,,2010,pac-10
1,Oregon,12,2,0.857,46.1,24.6,18.8,3.23,3,3,4,,,2011,pac-12
2,Stanford,11,2,0.846,43.2,21.9,17.78,3.09,7,3,7,,,2011,pac-12
3,Washington,7,6,0.538,33.4,35.9,1.8,2.8,,22,,,,2011,pac-12
4,California,7,6,0.538,28.3,24.2,4.57,2.18,,,,,,2011,pac-12
5,Oregon State,3,9,0.25,21.8,30.8,-4.33,3.84,,,,,,2011,pac-12
6,Washington State,4,8,0.333,29.8,31.8,-5.61,0.14,,,,,,2011,pac-12
8,USC,10,2,0.833,35.8,23.6,14.16,3.49,25,5,6,,,2011,pac-12
9,UCLA,6,8,0.429,23.1,31.4,-1.05,4.59,,,,,,2011,pac-12
10,Utah,8,5,0.615,25,20.2,3.16,-0.3,,,,,,2011,pac-12
11,Arizona State,6,7,0.462,33.2,28.6,5.1,2.49,,18,,,,2011,pac-12
12,Arizona,4,8,0.333,30.8,35.4,-1.46,4.21,,,,,,2011,pac-12
13,Colorado,3,10,0.231,19.8,36.5,-8.67,3.26,,,,,,2011,pac-12
1,Stanford,12,2,0.857,27.9,17.2,15.58,6.58,21,7,7,,,2012,pac-12
2,Oregon,12,1,0.923,49.6,21.6,23.43,4.05,5,1,2,,,2012,pac-12
3,Oregon State,9,4,0.692,32.5,20.6,12.14,6.06,,7,20,,,2012,pac-12
4,Washington,7,6,0.538,24,24.2,4.9,4.75,,23,,,,2012,pac-12
5,California,3,9,0.25,23,33.1,-0.65,6.1,,,,,,2012,pac-12
6,Washington State,3,9,0.25,20.4,33.7,-6.89,3.36,,,,,,2012,pac-12
8,UCLA,9,5,0.643,34.4,27.6,8.75,4.75,,15,,,,2012,pac-12
9,Arizona State,8,5,0.615,38.4,24.3,9,1.77,,,,,,2012,pac-12
10,USC,7,6,0.538,32.1,24.3,10.53,5.76,1,1,,,,2012,pac-12
11,Arizona,8,5,0.615,38.2,35.3,9.38,5.15,,22,,,,2012,pac-12
12,Utah,5,7,0.417,26.7,25.1,2.51,3.09,,,,,,2012,pac-12
13,Colorado,1,11,0.083,17.8,46,-12.66,4.51,,,,,,2012,pac-12
1,Stanford,11,3,0.786,32.3,19,18.96,8.74,4,4,11,,,2013,pac-12
2,Oregon,11,2,0.846,45.5,20.5,21.27,5.03,3,2,9,,,2013,pac-12
3,Washington,9,4,0.692,37.9,22.8,15.12,6.58,,15,25,,,2013,pac-12
4,Oregon State,7,6,0.538,34.8,31.4,8.11,4.72,25,25,,,,2013,pac-12
5,Washington State,6,7,0.462,31,32.5,5.09,6.94,,,,,,2013,pac-12
6,California,1,11,0.083,23,45.9,-8.58,9.34,,,,,,2013,pac-12
8,Arizona State,10,4,0.714,39.7,26.6,17.5,9.21,,11,21,,,2013,pac-12
9,UCLA,10,3,0.769,36.9,23.2,17.1,6.48,21,9,16,,,2013,pac-12
10,USC,10,4,0.714,29.7,21.2,13.72,6.22,24,19,19,,,2013,pac-12
11,Arizona,8,5,0.615,33.5,24.2,12.6,5.07,,,,,,2013,pac-12
12,Utah,5,7,0.417,29.2,28,6.96,9.55,,,,,,2013,pac-12
13,Colorado,4,8,0.333,25.4,38.3,-1.99,6.18,,,,,,2013,pac-12
1,Oregon,13,2,0.867,45.4,23.6,22.22,6.02,3,2,2,,,2014,pac-12
2,Stanford,8,5,0.615,27.2,16.4,12.42,4.65,11,11,,,,2014,pac-12
3,Washington,8,6,0.571,30.2,24.8,6.52,1.6,25,25,,,,2014,pac-12
4,California,5,7,0.417,38.3,39.8,2.55,5.3,,,,,,2014,pac-12
5,Oregon State,5,7,0.417,25.7,31.6,-1.42,4,,,,,,2014,pac-12
6,Washington State,3,9,0.25,31.8,38.6,-1.54,6.47,,,,,,2014,pac-12
8,Arizona,10,4,0.714,34.5,28.2,11.9,6.12,,8,19,,,2014,pac-12
9,Arizona State,10,3,0.769,36.9,27.9,13.26,4.11,19,7,12,,,2014,pac-12
10,UCLA,10,3,0.769,33.5,28.1,14.4,9.1,7,7,10,,,2014,pac-12
11,USC,9,4,0.692,35.8,25.2,14.39,5.93,15,9,20,,,2014,pac-12
12,Utah,9,4,0.692,31.3,24.9,9.84,5.14,,18,21,,,2014,pac-12
13,Colorado,2,10,0.167,28.5,39,-3.63,6.45,,,,,,2014,pac-12
1,Stanford,12,2,0.857,37.8,22.6,18.81,5.17,21,3,3,,,2015,pac-12
2,Oregon,9,4,0.692,43,37.5,11.05,4.74,7,7,19,,,2015,pac-12
3,Washington State,9,4,0.692,31.5,27.7,6.55,1.48,,20,,,,2015,pac-12
4,California,8,5,0.615,37.9,30.7,9.54,4.92,,20,,,,2015,pac-12
5,Washington,7,6,0.538,30.6,18.8,9.73,4.27,,,,,,2015,pac-12
6,Oregon State,2,10,0.167,19,37,-7.66,5.51,,,,,,2015,pac-12
8,Utah,10,3,0.769,30.6,22.3,11.39,4.32,,3,17,,,2015,pac-12
9,USC,8,6,0.571,33.9,25.7,11.53,7.39,8,6,,,,2015,pac-12
10,UCLA,8,5,0.615,32.2,26,8.73,4.27,13,7,,,,2015,pac-12
11,Arizona State,6,7,0.462,34.6,33.5,4.91,4.45,15,15,,,,2015,pac-12
12,Arizona,7,6,0.538,37.4,35.8,1.27,1.12,22,16,,,,2015,pac-12
13,Colorado,4,9,0.308,24.6,27.5,-3.51,1.33,,,,,,2015,pac-12
1,Washington,12,2,0.857,41.8,17.7,19.98,3.98,14,4,4,,,2016,pac-12
2,Washington State,8,5,0.615,38.2,26.4,9.03,3.18,,20,,,,2016,pac-12
3,Stanford,10,3,0.769,26.3,20.4,12.54,5.23,8,7,12,,,2016,pac-12
4,California,5,7,0.417,37.1,42.6,2.42,5.92,,,,,,2016,pac-12
5,Oregon State,4,8,0.333,26.2,30.5,1.53,5.11,,,,,,2016,pac-12
6,Oregon,4,8,0.333,35.4,41.4,0.7,5.12,24,22,,,,2016,pac-12
8,Colorado,10,4,0.714,31.1,21.7,12.18,5.54,,9,17,,,2016,pac-12
9,USC,10,3,0.769,34.4,24.2,17.27,7.04,20,3,3,,,2016,pac-12
10,Utah,9,4,0.692,29.8,23.9,8.65,2.19,,11,23,,,2016,pac-12
11,Arizona State,5,7,0.417,33.3,39.8,-2.6,3.9,,,,,,2016,pac-12
12,UCLA,4,8,0.333,24.9,27.5,2.63,5.13,16,16,,,,2016,pac-12
13,Arizona,3,9,0.25,24.8,38.3,-4.63,5.2,,,,,,2016,pac-12
1,Washington,10,3,0.769,36.2,16.1,16.22,1.61,8,5,16,,,2017,pac-12
2,Stanford,9,5,0.643,32.4,22.7,10.84,4.92,14,14,20,,,2017,pac-12
3,Washington State,9,4,0.692,30.3,25.8,6.62,2.39,24,8,,,,2017,pac-12
4,Oregon,7,6,0.538,36,29,4.66,1.89,,24,,,,2017,pac-12
5,California,5,7,0.417,27.8,28.4,-0.16,1.76,,,,,,2017,pac-12
6,Oregon State,1,11,0.083,20.7,43,-13.57,3.27,,,,,,2017,pac-12
8,USC,11,3,0.786,32.6,26.1,12.37,5.09,4,4,12,,,2017,pac-12
9,Arizona State,7,6,0.538,31.8,32.8,3.8,3.72,,,,,,2017,pac-12
10,Arizona,7,6,0.538,41.3,34.4,3.17,-0.98,,23,,,,2017,pac-12
11,UCLA,6,7,0.462,32.5,36.6,0.64,4.41,,25,,,,2017,pac-12
12,Utah,7,6,0.538,29.5,23.2,5.07,1.22,,20,,,,2017,pac-12
13,Colorado,5,7,0.417,26.4,28.2,-2.61,-0.36,,,,,,2017,pac-12
1,Washington,10,4,0.714,26.4,16.4,11.42,3.7,6,6,13,,,2018,pac-12
2,Washington State,11,2,0.846,37.5,23.3,12.19,-0.04,,7,10,,,2018,pac-12
3,Stanford,9,4,0.692,28.4,22.9,7.71,2.87,13,7,,,,2018,pac-12
4,Oregon,9,4,0.692,34.8,25.4,6.67,-0.49,24,12,,,,2018,pac-12
5,California,7,6,0.538,21.5,20.4,1.67,0.67,,24,,,,2018,pac-12
6,Oregon State,2,10,0.167,26.1,45.7,-10.86,3.56,,,,,,2018,pac-12
8,Utah,9,5,0.643,28.1,19.4,9.91,3.06,,16,,,,2018,pac-12
9,Arizona State,7,6,0.538,29.9,25.5,5.37,1.67,,23,,,,2018,pac-12
10,Arizona,5,7,0.417,31.3,32.6,-0.57,0.76,,,,,,2018,pac-12
11,USC,5,7,0.417,26.1,27,2.22,3.39,15,15,,,,2018,pac-12
12,UCLA,3,9,0.25,24.6,34.1,-2.19,6.73,,,,,,2018,pac-12
13,Colorado,5,7,0.417,27.1,27.3,-1.17,0.08,,19,,,,2018,pac-12
1,Oregon,12,2,0.857,35.4,16.5,17.02,3.6,11,5,5,,,2019,pac-12
2,California,8,5,0.615,21.2,21.9,3.39,2.69,,15,,,,2019,pac-12
3,Washington,8,5,0.615,32,19.4,12.38,2.68,13,13,,,,2019,pac-12
4,Oregon State,5,7,0.417,31.2,32.5,2.01,3.18,,,,,,2019,pac-12
5,Washington State,6,7,0.462,37.8,31.4,3.86,2.01,23,19,,,,2019,pac-12
6,Stanford,4,8,0.333,21.7,29.8,-2.38,5.7,25,23,,,,2019,pac-12
8,Utah,11,3,0.786,32.3,15,14.86,2.29,14,5,16,,,2019,pac-12
9,USC,8,5,0.615,32.5,29.4,8.87,5.64,,21,,,,2019,pac-12
10,Arizona State,8,5,0.615,24.8,22.4,4.72,2.34,,17,,,,2019,pac-12
11,UCLA,4,8,0.333,26.7,34.8,-0.55,4.95,,,,,,2019,pac-12
12,Colorado,5,7,0.417,23.5,31.8,-0.02,5.07,,,,,,2019,pac-12
13,Arizona,4,8,0.333,26.9,35.8,-4.25,3.17,,,,,,2019,pac-12
1,Oregon,4,3,0.571,31.3,28.3,0.81,-1.77,9,9,,,,2020,pac-12
2,Washington,3,1,0.75,30.3,25,0.11,-5.89,,23,,,,2020,pac-12
3,Stanford,4,2,0.667,29.3,31.7,-3.01,-3.01,,,,,,2020,pac-12
4,Oregon State,2,5,0.286,28.9,33.3,-7.27,-2.98,,,,,,2020,pac-12
5,California,1,3,0.25,20.3,26.5,-10.11,-2.36,,,,,,2020,pac-12
6,Washington State,1,3,0.25,27,38.5,-11.34,-0.09,,,,,,2020,pac-12
8,USC,5,1,0.833,33.3,26,5.32,-3.68,17,13,21,,,2020,pac-12
9,Colorado,4,2,0.667,28.5,31.7,-1.66,-0.66,,21,,,,2020,pac-12
10,Utah,3,2,0.6,30.2,26,0.67,-2.93,22,22,,,,2020,pac-12
11,Arizona State,2,2,0.5,40.3,23.3,1.75,-4,,,,,,2020,pac-12
12,UCLA,3,4,0.429,35.4,30.7,-0.11,-2.97,,,,,,2020,pac-12
13,Arizona,0,5,0,17.4,39.8,-14.09,1.12,,,,,,2020,pac-12
1,Oregon,10,4,0.714,31.4,27,6.22,1.93,22,11,3,,,2021,pac-12
2,Washington State,7,6,0.538,27.8,24.2,3.05,-0.02,,,,,,2021,pac-12
3,Oregon State,7,6,0.538,31.2,25.8,4.16,0.09,,,,,,2021,pac-12
4,California,5,7,0.417,23.8,22.3,-1.32,-2.07,,,,,,2021,pac-12
5,Washington,4,8,0.333,21.5,22.7,-4.65,-0.9,,20,20,,,2021,pac-12
6,Stanford,3,9,0.25,20.4,32.4,-5.79,3.72,,,,,,2021,pac-12
8,Utah,10,4,0.714,36.1,22.6,12.26,1.62,12,24,10,,,2021,pac-12
9,UCLA,8,4,0.667,36.5,26.8,7.25,-0.25,,,13,,,2021,pac-12
10,Arizona State,8,5,0.615,28.4,20.8,6.49,-0.74,,25,18,,,2021,pac-12
11,Colorado,4,8,0.333,18.8,26.7,-6.6,1.65,,,,,,2021,pac-12
12,USC,4,8,0.333,28.7,31.8,-1.7,1.8,,15,14,,,2021,pac-12
13,Arizona,1,11,0.083,17.2,31.4,-12.4,1.44,,,,,,2021,pac-12
1,San Diego State,11,0,0,1,44.7,17.6,12.26,-7.47,,,,,1969,pcaa
2,Long Beach State,8,3,0,0.727,29,17.2,-2.49,-10.85,,,,,1969,pcaa
3,Pacific,7,3,0,0.7,28.4,14.6,3.59,-6.91,,,,,1969,pcaa
4,San Jose State,2,8,0,0.2,15.2,34.6,-5.99,8.01,,,,,1969,pcaa
5,California-Santa Barbara,6,4,0,0.6,16.2,20.8,-9.15,-8.95,,,,,1969,pcaa
6,Fresno State,6,4,0,0.6,23.7,22.7,-7.15,-8.95,,,,,1969,pcaa
7,Cal State Los Angeles,0,9,0,0,7.4,36.6,-27.68,-7.68,,,,,1969,pcaa
1,San Diego State,9,2,0,0.818,33.1,11.2,5.37,-10.17,,14,,,1970,pcaa
2,Long Beach State,9,2,1,0.792,26.4,12.2,-0.87,-12.7,,,,,1970,pcaa
3,Fresno State,8,4,0,0.667,24.1,22.8,-9.45,-12.95,,,,,1970,pcaa
4,Pacific,5,6,0,0.455,15.1,21,-8.91,-5.36,,,,,1970,pcaa
5,San Jose State,2,9,0,0.182,18.9,26.6,-5.95,2.5,,,,,1970,pcaa
6,California-Santa Barbara,2,9,0,0.182,14,30.5,-20.37,-9.28,,,,,1970,pcaa
7,Cal State Los Angeles,1,9,0,0.1,5.4,32.5,-30.72,-11.92,,,,,1970,pcaa
1,Long Beach State,8,4,0,0.667,27.9,19.3,2.2,-5.88,,,,,1971,pcaa
2,San Jose State,5,6,1,0.458,21.5,24.1,1.17,4.17,,,,,1971,pcaa
3,Fresno State,6,5,0,0.545,19.5,15,-6.37,-8.65,,,,,1971,pcaa
4,San Diego State,6,5,0,0.545,22.3,20.9,0.6,-1.67,,,,,1971,pcaa
5,California-Santa Barbara,3,8,0,0.273,14.7,27.5,-10.52,-3.43,,,,,1971,pcaa
6,Pacific,3,8,0,0.273,16,18,-6.11,-3.3,,,,,1971,pcaa
7,Cal State Los Angeles,2,8,0,0.2,9,26.9,-24.35,-9.65,,,,,1971,pcaa
1,San Diego State,10,1,0,0.909,24.2,13,7.35,-4.11,,,,,1972,pcaa
2,Pacific,8,3,0,0.727,21.1,16,0.47,-5.07,,,,,1972,pcaa
3,Fresno State,6,4,1,0.591,21.5,14.4,-2.55,-8.46,,,,,1972,pcaa
4,Long Beach State,5,6,0,0.455,20.4,24.7,-10.38,-7.02,,,,,1972,pcaa
5,San Jose State,4,7,0,0.364,17.9,26.1,-7.25,-0.97,,,,,1972,pcaa
1,San Diego State,9,1,1,0.864,29.2,11.7,10.54,-3.37,,,,,1973,pcaa
2,San Jose State,5,4,2,0.545,17.5,15.7,0.92,-1.44,,,,,1973,pcaa
3,Pacific,7,2,1,0.75,27.9,11,2.43,-9.37,,,,,1973,pcaa
4,Fresno State,2,9,0,0.182,13.5,26,-17.86,-8.41,,,,,1973,pcaa
5,Long Beach State,1,9,1,0.136,11.3,18.1,-16.74,-8.47,,,,,1973,pcaa
1,San Diego State,8,2,1,0.773,26.5,15.5,6.42,-4.22,,20,,,1974,pcaa
2,San Jose State,8,3,1,0.708,26.9,16.6,1.47,-6.36,,,,,1974,pcaa
3,Pacific,6,5,0,0.545,21.6,22.5,-6.5,-6.05,,,,,1974,pcaa
4,Long Beach State,6,5,0,0.545,22.9,21.6,-7.69,-9.97,,,,,1974,pcaa
5,Fresno State,5,7,0,0.417,20.8,17.2,-7.37,-8.45,,,,,1974,pcaa
1,San Jose State,9,2,0,0.818,26.5,13.8,10.01,-1.63,,20,,,1975,pcaa
2,Long Beach State,9,2,0,0.818,24.9,15.4,1.61,-7.75,,,,,1975,pcaa
3,San Diego State,8,3,0,0.727,29.1,13.2,7.13,-4.15,,13,,,1975,pcaa
4,Pacific,5,6,1,0.458,19.3,23,-4.71,-2.38,,,,,1975,pcaa
5,Fresno State,3,8,0,0.273,19.9,24.9,-12.74,-5.56,,,,,1975,pcaa
6,Cal State Fullerton,2,9,0,0.182,12.5,35,-17.33,-4.24,,,,,1975,pcaa
1,San Jose State,7,4,0,0.636,32.2,19.4,2.09,-6.91,,,,,1976,pcaa
2,Fresno State,5,6,0,0.455,21.5,15,-5.53,-8.98,,,,,1976,pcaa
3,Long Beach State,8,3,0,0.727,20.8,12.7,-5.82,-12.73,,,,,1976,pcaa
4,Cal State Fullerton,3,7,1,0.318,16.7,19.4,-14.71,-9.8,,,,,1976,pcaa
5,Pacific,2,9,0,0.182,17.3,27.4,-17.03,-7.58,,,,,1976,pcaa
1,Fresno State,9,2,0,0.818,32.2,14.8,6.73,-6.9,,,,,1977,pcaa
2,Pacific,6,5,0,0.545,20.9,14.6,0.24,-2.77,,,,,1977,pcaa
3,San Jose State,4,7,0,0.364,21,27.2,-2.26,2.2,,,,,1977,pcaa
4,Long Beach State,4,6,0,0.4,23.4,25.2,-4.72,-3.12,,,,,1977,pcaa
5,Cal State Fullerton,4,7,0,0.364,25.9,26.4,-9.36,-7.18,,,,,1977,pcaa
1,San Jose State,7,5,0,0.583,21.6,20.7,-5.24,-6.65,,,,,1978,pcaa
2,Utah State,7,4,0,0.636,24.5,19.5,-0.62,-5.08,,,,,1978,pcaa
3,Pacific,4,8,0,0.333,18.5,25.5,-9.59,-4.09,,,,,1978,pcaa
4,Cal State Fullerton,5,7,0,0.417,24.8,27.5,-12.83,-10.16,,,,,1978,pcaa
5,Long Beach State,5,6,0,0.455,19.9,20.9,-11.8,-10.62,,,,,1978,pcaa
6,Fresno State,3,8,0,0.273,22.5,29.9,-17.15,-8.96,,,,,1978,pcaa
1,Utah State,7,3,1,0.682,31.5,24.5,5.47,-1.53,,,,record adjusted to 8-2-1 by NCAA,1979,pcaa
2,San Jose State,6,4,1,0.591,29.7,27.4,-0.73,-2.82,,,,,1979,pcaa
3,Long Beach State,7,4,0,0.636,18.6,22.3,-7.33,-5.51,,,,,1979,pcaa
4,Fresno State,4,7,0,0.364,22.3,27.5,-8.71,-5.07,,,,,1979,pcaa
5,Cal State Fullerton,3,8,0,0.273,17.5,21.5,-15.9,-8.81,,,,,1979,pcaa
6,Pacific,3,7,0,0.3,16.2,19.3,-12.78,-8.08,,,,,1979,pcaa
1,Long Beach State,8,3,0,0.727,22.6,20,-0.72,-4.9,,,,,1980,pcaa
2,Utah State,6,5,0,0.545,26.4,23.2,-1.09,-2.37,,,,,1980,pcaa
3,San Jose State,7,4,0,0.636,26.7,23.5,1.17,-1.83,,,,,1980,pcaa
4,Fresno State,5,6,0,0.455,17.5,22.3,-9.25,-5.52,,,,,1980,pcaa
5,Cal State Fullerton,4,7,0,0.364,20.9,25.7,-10.66,-6.3,,,,,1980,pcaa
6,Pacific,4,8,0,0.333,17.6,27.5,-9.69,-1.69,,,,,1980,pcaa
1,San Jose State,9,3,0,0.75,31.7,21.2,5.72,-3.95,,,,,1981,pcaa
2,Utah State,5,5,1,0.5,18.5,19.1,-2.75,-2.66,,,,,1981,pcaa
3,Fresno State,5,6,0,0.455,24,27.2,-8.41,-5.86,,,,,1981,pcaa
4,Pacific,5,6,0,0.455,15.5,23,-5.34,0.29,,,,,1981,pcaa
5,Cal State Fullerton,3,8,0,0.273,18.1,24.7,-11.15,-3.79,,,,,1981,pcaa
6,Long Beach State,2,8,0,0.2,15,23.2,-12.4,-3.3,,,,,1981,pcaa
1,Fresno State,11,1,0,0.917,31.8,19,2.93,-10.16,,,,,1982,pcaa
2,Long Beach State,6,5,0,0.545,22.1,26.7,-4.77,-2.77,,,,,1982,pcaa
3,San Jose State,8,3,0,0.727,30.1,18.1,4.27,-4.92,,,,,1982,pcaa
4,Utah State,5,6,0,0.455,17.5,23.8,-11.29,-6.56,,,,,1982,pcaa
5,Pacific,2,9,0,0.182,18.2,30,-16.15,-6.42,,,,,1982,pcaa
6,Nevada-Las Vegas,3,8,0,0.273,22.4,30.2,-9.71,-2.34,,,,,1982,pcaa
7,Cal State Fullerton,3,9,0,0.25,10.6,21.3,-18.08,-8.42,,,,,1982,pcaa
1,Cal State Fullerton,7,5,0,0.583,16.6,20.9,-6.89,-4.97,,,,record adjusted to 8-4-0 by NCAA,1983,pcaa
2,Nevada-Las Vegas,7,4,0,0.636,23.2,17.5,-1.23,-6.42,,,,record adjusted to 0-11-0 by NCAA,1983,pcaa
3,Long Beach State,8,4,0,0.667,21.8,15.7,-2.59,-8.09,,,,,1983,pcaa
4,San Jose State,5,6,0,0.455,23.3,23,-4.5,-4.41,,,,,1983,pcaa
5,Utah State,5,6,0,0.455,17.5,19.5,-3.6,-1.42,,,,record adjusted to 6-5-0 by NCAA,1983,pcaa
6,Fresno State,6,5,0,0.545,22,19.5,-5.25,-7.97,,,,record adjusted to 7-4-0 by NCAA,1983,pcaa
7,Pacific,3,9,0,0.25,17.6,28.9,-14.57,-4.99,,,,record adjusted to 4-8-0 by NCAA,1983,pcaa
1,Cal State Fullerton,11,1,0,0.917,28.1,17.6,3.56,-7.61,,,,record adjusted to 12-0-0 by NCAA,1984,pcaa
2,Nevada-Las Vegas,11,2,0,0.846,29.8,19.6,4.35,-5.65,,,,record adjusted to 0-13-0 by NCAA,1984,pcaa
3,San Jose State,6,5,0,0.545,23.6,20.5,-0.92,-4.46,,,,record adjusted to 7-4-0 by NCAA,1984,pcaa
4,Fresno State,6,6,0,0.5,24.4,21.1,-3.65,-5.9,,,,record adjusted to 7-5-0 by NCAA,1984,pcaa
5,Long Beach State,4,7,0,0.364,22,27.4,-6.26,-2.35,,,,record adjusted to 5-6-0 by NCAA,1984,pcaa
6,Pacific,4,7,0,0.364,19,25.5,-11.6,-5.97,,,,record adjusted to 5-6-0 by NCAA,1984,pcaa
7,Utah State,1,10,0,0.091,17.8,35.5,-11.93,2.43,,,,record adjusted to 2-9-0 by NCAA,1984,pcaa
8,New Mexico State,2,9,0,0.182,16.8,30.5,-20.15,-8.88,,,,record adjusted to 3-8-0 by NCAA,1984,pcaa
1,Fresno State,11,0,1,0.958,40.1,17.4,5.96,-10.87,,,,,1985,pcaa
2,Cal State Fullerton,6,5,0,0.545,20.9,25.5,-13.53,-10.62,,,,,1985,pcaa
3,Nevada-Las Vegas,5,5,1,0.5,17.2,19.1,-10.97,-10.06,,,,,1985,pcaa
4,Long Beach State,6,6,0,0.5,26.7,25.6,-7.76,-8.68,,,,,1985,pcaa
5,Utah State,3,8,0,0.273,16.1,29,-14.26,-4.71,,,,,1985,pcaa
6,San Jose State,2,8,1,0.227,19.3,30.8,-16.16,-6.07,,,,,1985,pcaa
7,Pacific,5,7,0,0.417,24.3,25.1,-9.29,-8.21,,,,,1985,pcaa
8,New Mexico State,1,10,0,0.091,17.3,33.5,-22.12,-7.85,,,,,1985,pcaa
1,San Jose State,10,2,0,0.833,33.1,19.3,8.6,-3.65,,,,,1986,pcaa
2,Fresno State,9,2,0,0.818,27.5,13.6,3.3,-7.79,,19,,,1986,pcaa
3,Long Beach State,6,5,0,0.545,22.7,23.6,-5.63,-4.82,,,,,1986,pcaa
4,Nevada-Las Vegas,6,5,0,0.545,26,21.9,-4.13,-7.04,,,,,1986,pcaa
5,Utah State,3,8,0,0.273,12.2,22.1,-12.38,-5.47,,,,,1986,pcaa
6,Pacific,4,7,0,0.364,24.6,24.5,-7.63,-6.36,,,,,1986,pcaa
7,Cal State Fullerton,3,9,0,0.25,21.7,29.6,-13.53,-6.86,,,,,1986,pcaa
8,New Mexico State,1,10,0,0.091,17.2,37.8,-20.95,-4.49,,,,,1986,pcaa
1,Washington,6,0,1,0.929,27,2.3,12.41,-3.73,,,,,1916,pcc
2,Oregon,7,0,1,0.938,30.5,2.1,13.95,-3.93,,,,,1916,pcc
3,California,6,4,1,0.591,17.5,9.4,0.72,-5.28,,,,,1916,pcc
4,Oregon State,4,5,0,0.444,10.2,12.4,-5.21,-4.21,,,,,1916,pcc
1,Washington State,6,0,1,0.929,16,0.4,7.68,-7.46,,,,,1917,pcc
2,California,5,5,1,0.5,13.5,9.5,-2.2,-4.02,,,,,1917,pcc
3,Oregon State,4,2,1,0.643,11.9,4.7,0.89,-4.82,,,,,1917,pcc
4,Oregon,4,3,0,0.571,10.4,10.6,-1.06,-1.35,,,,,1917,pcc
5,Washington,1,2,1,0.375,3.5,11.8,-8.54,-1.04,,,,,1917,pcc
1,California,6,2,0,0.75,23.3,7.8,1.67,-8.21,,,,,1918,pcc
2,Oregon,4,2,0,0.667,13.5,5.8,-0.18,-4.84,,,,,1918,pcc
3,Washington,1,1,0,0.5,3,3.5,-3.83,-3.83,,,,,1918,pcc
4,Oregon State,2,4,0,0.333,5.5,7.7,-7.48,-4.98,,,,,1918,pcc
5,Stanford,0,4,0,0,2,60.5,-26.69,-4.44,,,,,1918,pcc
1,Washington,5,1,0,0.833,33.7,5.2,8.03,-2.81,,,,,1919,pcc
2,Oregon,5,2,0,0.714,14.7,5.7,7.55,-0.59,,,,,1919,pcc
3,California,6,2,1,0.722,16.3,7.1,1.23,-4.88,,,,,1919,pcc
4,Washington State,5,2,0,0.714,22.3,4.7,8.71,-2.58,,,,,1919,pcc
5,Stanford,4,3,0,0.571,18.6,6.6,-2.93,-8.07,,,,,1919,pcc
6,Oregon State,4,4,1,0.5,15.9,7.1,-0.52,-4.74,,,,,1919,pcc
1,California,9,0,0,1,56.7,1.6,17.18,-4.93,,,,,1920,pcc
2,Stanford,4,3,0,0.571,11.7,9.3,-5.09,-7.09,,,,,1920,pcc
3,Washington State,5,1,0,0.833,21.5,12.7,7.66,-2.67,,,,,1920,pcc
4,Oregon,3,2,1,0.583,6.2,6.3,-9.6,-9.6,,,,,1920,pcc
5,Oregon State,2,2,2,0.5,3.3,8.7,-6.56,-3.23,,,,,1920,pcc
6,Washington,1,5,0,0.167,9,13.8,-12.04,-5.37,,,,,1920,pcc
1,California,9,0,1,0.95,31.2,3.3,13.11,-4.89,,,,,1921,pcc
2,Washington State,4,2,1,0.643,15.6,8.9,1.93,-1.93,,,,,1921,pcc
3,Stanford,4,2,2,0.625,12.5,12.1,-5.35,-5.48,,,,,1921,pcc
4,Oregon State,4,3,2,0.556,25.7,4.7,1.66,-6.68,,,,,1921,pcc
5,Oregon,5,1,3,0.722,16.1,8.3,1.93,-4.63,,,,,1921,pcc
6,Washington,3,4,1,0.438,8.6,18.1,-4.39,-0.51,,,,,1921,pcc
1,California,9,0,0,1,44.2,3.8,17.73,-4.93,,,,,1922,pcc
