games,L,T,W,conference,division,School,yearID,ch_win,ch_ru
12,8,0,4,Conference USA,West,UT San Antonio,2014,N,N
12,9,0,3,SEC,East,Vanderbilt,2014,N,N
12,7,0,5,ACC,Coastal,Virginia,2014,N,N
13,6,0,7,ACC,Coastal,Virginia Tech,2014,N,N
12,9,0,3,ACC,Atlantic,Wake Forest,2014,N,N
14,6,0,8,Pac-12,North,Washington,2014,N,N
12,9,0,3,Pac-12,North,Washington State,2014,N,N
13,5,0,8,Conference USA,East,Western Kentucky,2014,N,N
13,5,0,8,Mid-American,West,Western Michigan,2014,N,N
13,6,0,7,Big 12,,West Virginia,2014,N,N
14,3,0,11,Big Ten,West,Wisconsin,2014,N,N
12,8,0,4,Mountain West,Mountain,Wyoming,2014,N,N
14,6,0,8,Mountain West,Mountain,Air Force,2015,N,N
13,5,0,8,Mid-American,East,Akron,2015,N,N
15,1,0,14,SEC,West,Alabama,2015,Y,N
13,2,0,11,Sun Belt,West,Appalachian State,2015,N,N
13,6,0,7,Pac-12,South,Arizona,2015,N,N
13,7,0,6,Pac-12,South,Arizona State,2015,N,N
13,5,0,8,SEC,West,Arkansas,2015,N,N
13,4,0,9,Sun Belt,East,Arkansas State,2015,N,N
12,10,0,2,FBS Independents,,Army,2015,N,N
13,6,0,7,SEC,West,Auburn,2015,N,N
12,9,0,3,Mid-American,West,Ball State,2015,N,N
13,3,0,10,Big 12,,Baylor,2015,N,N
13,4,0,9,Mountain West,Mountain,Boise State,2015,N,N
12,9,0,3,ACC,Atlantic,Boston College,2015,N,N
14,4,0,10,Mid-American,East,Bowling Green,2015,N,N
12,7,0,5,Mid-American,East,Buffalo,2015,N,N
13,4,0,9,FBS Independents,,BYU,2015,N,N
13,5,0,8,Pac-12,North,California,2015,N,N
13,6,0,7,Mid-American,West,Central Michigan,2015,N,N
12,10,0,2,Conference USA,East,Charlotte,2015,N,N
13,6,0,7,American Athletic,East,Cincinnati,2015,N,N
15,1,0,14,ACC,Atlantic,Clemson,2015,N,Y
13,9,0,4,Pac-12,South,Colorado,2015,N,N
13,6,0,7,Mountain West,Mountain,Colorado State,2015,N,N
13,7,0,6,American Athletic,East,Connecticut,2015,N,N
13,5,0,8,ACC,Coastal,Duke,2015,N,N
12,7,0,5,American Athletic,East,East Carolina,2015,N,N
12,11,0,1,Mid-American,West,Eastern Michigan,2015,N,N
14,4,0,10,SEC,East,Florida,2015,N,N
12,9,0,3,Conference USA,East,Florida Atlantic,2015,N,N
12,7,0,5,Conference USA,East,Florida International,2015,N,N
13,3,0,10,ACC,Atlantic,Florida State,2015,N,N
12,9,0,3,Mountain West,West,Fresno State,2015,N,N
13,3,0,10,SEC,East,Georgia,2015,N,N
13,4,0,9,Sun Belt,West,Georgia Southern,2015,N,N
13,7,0,6,Sun Belt,West,Georgia State,2015,N,N
12,9,0,3,ACC,Coastal,Georgia Tech,2015,N,N
13,10,0,3,Mountain West,West,Hawai'i,2015,N,N
14,1,0,13,American Athletic,West,Houston,2015,N,N
12,8,0,4,Sun Belt,,Idaho,2015,N,N
12,7,0,5,Big Ten,West,Illinois,2015,N,N
13,7,0,6,Big Ten,East,Indiana,2015,N,N
14,2,0,12,Big Ten,West,Iowa,2015,N,N
12,9,0,3,Big 12,,Iowa State,2015,N,N
12,12,0,0,Big 12,,Kansas,2015,N,N
13,7,0,6,Big 12,,Kansas State,2015,N,N
12,9,0,3,Mid-American,East,Kent State,2015,N,N
12,7,0,5,SEC,East,Kentucky,2015,N,N
12,8,0,4,Sun Belt,East,Louisiana,2015,N,N
13,11,0,2,Sun Belt,East,Louisiana Monroe,2015,N,N
13,4,0,9,Conference USA,West,Louisiana Tech,2015,N,N
13,5,0,8,ACC,Atlantic,Louisville,2015,N,N
12,3,0,9,SEC,West,LSU,2015,N,N
13,3,0,10,Conference USA,East,Marshall,2015,N,N
12,9,0,3,Big Ten,East,Maryland,2015,N,N
13,4,0,9,American Athletic,West,Memphis,2015,N,N
13,5,0,8,ACC,Coastal,Miami,2015,N,N
12,9,0,3,Mid-American,East,Miami (OH),2015,N,N
13,3,0,10,Big Ten,East,Michigan,2015,N,N
14,2,0,12,Big Ten,East,Michigan State,2015,N,N
13,6,0,7,Conference USA,East,Middle Tennessee,2015,N,N
13,7,0,6,Big Ten,West,Minnesota,2015,N,N
13,4,0,9,SEC,West,Mississippi State,2015,N,N
12,7,0,5,SEC,East,Missouri,2015,N,N
13,2,0,11,American Athletic,West,Navy,2015,N,N
13,6,0,7,ACC,Atlantic,NC State,2015,N,N
13,7,0,6,Big Ten,West,Nebraska,2015,N,N
13,6,0,7,Mountain West,West,Nevada,2015,N,N
13,6,0,7,Mountain West,Mountain,New Mexico,2015,N,N
12,9,0,3,Sun Belt,,New Mexico State,2015,N,N
14,3,0,11,ACC,Coastal,North Carolina,2015,N,N
14,6,0,8,Mid-American,West,Northern Illinois,2015,N,N
12,11,0,1,Conference USA,West,North Texas,2015,N,N
13,3,0,10,Big Ten,West,Northwestern,2015,N,N
13,3,0,10,FBS Independents,,Notre Dame,2015,N,N
13,5,0,8,Mid-American,East,Ohio,2015,N,N
13,1,0,12,Big Ten,East,Ohio State,2015,N,N
13,2,0,11,Big 12,,Oklahoma,2015,N,N
13,3,0,10,Big 12,,Oklahoma State,2015,N,N
12,7,0,5,Conference USA,East,Old Dominion,2015,N,N
13,3,0,10,SEC,West,Ole Miss,2015,N,N
13,4,0,9,Pac-12,North,Oregon,2015,N,N
12,10,0,2,Pac-12,North,Oregon State,2015,N,N
13,6,0,7,Big Ten,East,Penn State,2015,N,N
13,5,0,8,ACC,Coastal,Pittsburgh,2015,N,N
12,10,0,2,Big Ten,West,Purdue,2015,N,N
12,7,0,5,Conference USA,West,Rice,2015,N,N
12,8,0,4,Big Ten,East,Rutgers,2015,N,N
14,3,0,11,Mountain West,West,San Diego State,2015,N,N
13,7,0,6,Mountain West,West,San Josï¿½ State,2015,N,N
12,10,0,2,American Athletic,West,SMU,2015,N,N
12,7,0,5,Sun Belt,East,South Alabama,2015,N,N
12,9,0,3,SEC,East,South Carolina,2015,N,N
14,5,0,9,Conference USA,West,Southern Mississippi,2015,N,N
13,5,0,8,American Athletic,East,South Florida,2015,N,N
14,2,0,12,Pac-12,North,Stanford,2015,N,N
12,8,0,4,ACC,Atlantic,Syracuse,2015,N,N
13,2,0,11,Big 12,,TCU,2015,N,N
14,4,0,10,American Athletic,East,Temple,2015,N,N
13,4,0,9,SEC,East,Tennessee,2015,N,N
12,7,0,5,Big 12,,Texas,2015,N,N
13,5,0,8,SEC,West,Texas A&M,2015,N,N
12,9,0,3,Sun Belt,East,Texas State,2015,N,N
13,6,0,7,Big 12,,Texas Tech,2015,N,N
12,2,0,10,Mid-American,West,Toledo,2015,N,N
12,8,0,4,Sun Belt,East,Troy,2015,N,N
12,9,0,3,American Athletic,West,Tulane,2015,N,N
13,7,0,6,American Athletic,West,Tulsa,2015,N,N
12,12,0,0,American Athletic,East,UCF,2015,N,N
13,5,0,8,Pac-12,South,UCLA,2015,N,N
12,9,0,3,Mid-American,East,UMass,2015,N,N
12,9,0,3,Mountain West,West,UNLV,2015,N,N
14,6,0,8,Pac-12,South,USC,2015,N,N
13,3,0,10,Pac-12,South,Utah,2015,N,N
13,7,0,6,Mountain West,Mountain,Utah State,2015,N,N
12,7,0,5,Conference USA,West,UTEP,2015,N,N
12,9,0,3,Conference USA,West,UT San Antonio,2015,N,N
12,8,0,4,SEC,East,Vanderbilt,2015,N,N
12,8,0,4,ACC,Coastal,Virginia,2015,N,N
13,6,0,7,ACC,Coastal,Virginia Tech,2015,N,N
12,9,0,3,ACC,Atlantic,Wake Forest,2015,N,N
13,6,0,7,Pac-12,North,Washington,2015,N,N
13,4,0,9,Pac-12,North,Washington State,2015,N,N
14,2,0,12,Conference USA,East,Western Kentucky,2015,N,N
13,5,0,8,Mid-American,West,Western Michigan,2015,N,N
13,5,0,8,Big 12,,West Virginia,2015,N,N
13,3,0,10,Big Ten,West,Wisconsin,2015,N,N
12,10,0,2,Mountain West,Mountain,Wyoming,2015,N,N
13,3,0,10,Mountain West,Mountain,Air Force,2016,N,N
12,7,0,5,Mid-American,East,Akron,2016,N,N
15,1,0,14,SEC,West,Alabama,2016,N,Y
13,3,0,10,Sun Belt,West,Appalachian State,2016,N,N
12,9,0,3,Pac-12,South,Arizona,2016,N,N
12,7,0,5,Pac-12,South,Arizona State,2016,N,N
13,6,0,7,SEC,West,Arkansas,2016,N,N
13,5,0,8,Sun Belt,East,Arkansas State,2016,N,N
13,5,0,8,FBS Independents,,Army,2016,N,N
13,5,0,8,SEC,West,Auburn,2016,N,N
12,8,0,4,Mid-American,West,Ball State,2016,N,N
13,6,0,7,Big 12,,Baylor,2016,N,N
13,3,0,10,Mountain West,Mountain,Boise State,2016,N,N
13,6,0,7,ACC,Atlantic,Boston College,2016,N,N
12,8,0,4,Mid-American,East,Bowling Green,2016,N,N
12,10,0,2,Mid-American,East,Buffalo,2016,N,N
13,4,0,9,FBS Independents,,BYU,2016,N,N
12,7,0,5,Pac-12,North,California,2016,N,N
13,7,0,6,Mid-American,West,Central Michigan,2016,N,N
12,8,0,4,Conference USA,East,Charlotte,2016,N,N
12,8,0,4,American Athletic,East,Cincinnati,2016,N,N
15,1,0,14,ACC,Atlantic,Clemson,2016,Y,N
14,4,0,10,Pac-12,South,Colorado,2016,N,N
13,6,0,7,Mountain West,Mountain,Colorado State,2016,N,N
12,9,0,3,American Athletic,East,Connecticut,2016,N,N
12,8,0,4,ACC,Coastal,Duke,2016,N,N
12,9,0,3,American Athletic,East,East Carolina,2016,N,N
13,6,0,7,Mid-American,West,Eastern Michigan,2016,N,N
13,4,0,9,SEC,East,Florida,2016,N,N
12,9,0,3,Conference USA,East,Florida Atlantic,2016,N,N
12,8,0,4,Conference USA,East,Florida International,2016,N,N
13,3,0,10,ACC,Atlantic,Florida State,2016,N,N
12,11,0,1,Mountain West,West,Fresno State,2016,N,N
13,5,0,8,SEC,East,Georgia,2016,N,N
12,7,0,5,Sun Belt,West,Georgia Southern,2016,N,N
12,9,0,3,Sun Belt,West,Georgia State,2016,N,N
13,4,0,9,ACC,Coastal,Georgia Tech,2016,N,N
14,7,0,7,Mountain West,West,Hawai'i,2016,N,N
13,4,0,9,American Athletic,West,Houston,2016,N,N
13,4,0,9,Sun Belt,,Idaho,2016,N,N
12,9,0,3,Big Ten,West,Illinois,2016,N,N
13,7,0,6,Big Ten,East,Indiana,2016,N,N
13,5,0,8,Big Ten,West,Iowa,2016,N,N
12,9,0,3,Big 12,,Iowa State,2016,N,N
12,10,0,2,Big 12,,Kansas,2016,N,N
13,4,0,9,Big 12,,Kansas State,2016,N,N
12,9,0,3,Mid-American,East,Kent State,2016,N,N
13,6,0,7,SEC,East,Kentucky,2016,N,N
13,7,0,6,Sun Belt,East,Louisiana,2016,N,N
12,8,0,4,Sun Belt,East,Louisiana Monroe,2016,N,N
14,5,0,9,Conference USA,West,Louisiana Tech,2016,N,N
13,4,0,9,ACC,Atlantic,Louisville,2016,N,N
12,4,0,8,SEC,West,LSU,2016,N,N
12,9,0,3,Conference USA,East,Marshall,2016,N,N
13,7,0,6,Big Ten,East,Maryland,2016,N,N
13,5,0,8,American Athletic,West,Memphis,2016,N,N
13,4,0,9,ACC,Coastal,Miami,2016,N,N
13,7,0,6,Mid-American,East,Miami (OH),2016,N,N
13,3,0,10,Big Ten,East,Michigan,2016,N,N
12,9,0,3,Big Ten,East,Michigan State,2016,N,N
13,5,0,8,Conference USA,East,Middle Tennessee,2016,N,N
13,4,0,9,Big Ten,West,Minnesota,2016,N,N
13,7,0,6,SEC,West,Mississippi State,2016,N,N
12,8,0,4,SEC,East,Missouri,2016,N,N
14,5,0,9,American Athletic,West,Navy,2016,N,N
13,6,0,7,ACC,Atlantic,NC State,2016,N,N
13,4,0,9,Big Ten,West,Nebraska,2016,N,N
12,7,0,5,Mountain West,West,Nevada,2016,N,N
13,4,0,9,Mountain West,Mountain,New Mexico,2016,N,N
12,9,0,3,Sun Belt,,New Mexico State,2016,N,N
13,5,0,8,ACC,Coastal,North Carolina,2016,N,N
12,7,0,5,Mid-American,West,Northern Illinois,2016,N,N
13,8,0,5,Conference USA,West,North Texas,2016,N,N
13,6,0,7,Big Ten,West,Northwestern,2016,N,N
12,8,0,4,FBS Independents,,Notre Dame,2016,N,N
14,6,0,8,Mid-American,East,Ohio,2016,N,N
13,2,0,11,Big Ten,East,Ohio State,2016,N,N
13,2,0,11,Big 12,,Oklahoma,2016,N,N
13,3,0,10,Big 12,,Oklahoma State,2016,N,N
13,3,0,10,Conference USA,East,Old Dominion,2016,N,N
12,7,0,5,SEC,West,Ole Miss,2016,N,N
12,8,0,4,Pac-12,North,Oregon,2016,N,N
12,8,0,4,Pac-12,North,Oregon State,2016,N,N
14,3,0,11,Big Ten,East,Penn State,2016,N,N
13,5,0,8,ACC,Coastal,Pittsburgh,2016,N,N
12,9,0,3,Big Ten,West,Purdue,2016,N,N
12,9,0,3,Conference USA,West,Rice,2016,N,N
12,10,0,2,Big Ten,East,Rutgers,2016,N,N
14,3,0,11,Mountain West,West,San Diego State,2016,N,N
12,8,0,4,Mountain West,West,San Josï¿½ State,2016,N,N
12,7,0,5,American Athletic,West,SMU,2016,N,N
13,7,0,6,Sun Belt,East,South Alabama,2016,N,N
13,7,0,6,SEC,East,South Carolina,2016,N,N
13,6,0,7,Conference USA,West,Southern Mississippi,2016,N,N
13,2,0,11,American Athletic,East,South Florida,2016,N,N
13,3,0,10,Pac-12,North,Stanford,2016,N,N
12,8,0,4,ACC,Atlantic,Syracuse,2016,N,N
13,7,0,6,Big 12,,TCU,2016,N,N
14,4,0,10,American Athletic,East,Temple,2016,N,N
13,4,0,9,SEC,East,Tennessee,2016,N,N
12,7,0,5,Big 12,,Texas,2016,N,N
13,5,0,8,SEC,West,Texas A&M,2016,N,N
12,10,0,2,Sun Belt,East,Texas State,2016,N,N
12,7,0,5,Big 12,,Texas Tech,2016,N,N
13,4,0,9,Mid-American,West,Toledo,2016,N,N
13,3,0,10,Sun Belt,East,Troy,2016,N,N
12,8,0,4,American Athletic,West,Tulane,2016,N,N
13,3,0,10,American Athletic,West,Tulsa,2016,N,N
13,7,0,6,American Athletic,East,UCF,2016,N,N
12,8,0,4,Pac-12,South,UCLA,2016,N,N
12,10,0,2,FBS Independents,,UMass,2016,N,N
12,8,0,4,Mountain West,West,UNLV,2016,N,N
13,3,0,10,Pac-12,South,USC,2016,N,N
13,4,0,9,Pac-12,South,Utah,2016,N,N
12,9,0,3,Mountain West,Mountain,Utah State,2016,N,N
12,8,0,4,Conference USA,West,UTEP,2016,N,N
13,7,0,6,Conference USA,West,UT San Antonio,2016,N,N
13,7,0,6,SEC,East,Vanderbilt,2016,N,N
12,10,0,2,ACC,Coastal,Virginia,2016,N,N
14,4,0,10,ACC,Coastal,Virginia Tech,2016,N,N
13,6,0,7,ACC,Atlantic,Wake Forest,2016,N,N
14,2,0,12,Pac-12,North,Washington,2016,N,N
13,5,0,8,Pac-12,North,Washington State,2016,N,N
14,3,0,11,Conference USA,East,Western Kentucky,2016,N,N
14,1,0,13,Mid-American,West,Western Michigan,2016,N,N
13,3,0,10,Big 12,,West Virginia,2016,N,N
14,3,0,11,Big Ten,West,Wisconsin,2016,N,N
14,6,0,8,Mountain West,Mountain,Wyoming,2016,N,N
12,7,0,5,Mountain West,Mountain,Air Force,2017,N,N
14,7,0,7,Mid-American,East,Akron,2017,N,N
14,1,0,13,SEC,West,Alabama,2017,Y,N
13,4,0,9,Sun Belt,West,Appalachian State,2017,N,N
13,6,0,7,Pac-12,South,Arizona,2017,N,N
13,6,0,7,Pac-12,South,Arizona State,2017,N,N
12,8,0,4,SEC,West,Arkansas,2017,N,N
12,5,0,7,Sun Belt,East,Arkansas State,2017,N,N
13,3,0,10,FBS Independents,,Army,2017,N,N
14,4,0,10,SEC,West,Auburn,2017,N,N
12,10,0,2,Mid-American,West,Ball State,2017,N,N
12,11,0,1,Big 12,,Baylor,2017,N,N
14,3,0,11,Mountain West,Mountain,Boise State,2017,N,N
13,6,0,7,ACC,Atlantic,Boston College,2017,N,N
12,10,0,2,Mid-American,East,Bowling Green,2017,N,N
12,6,0,6,Mid-American,East,Buffalo,2017,N,N
13,9,0,4,FBS Independents,,BYU,2017,N,N
12,7,0,5,Pac-12,North,California,2017,N,N
13,5,0,8,Mid-American,West,Central Michigan,2017,N,N
12,11,0,1,Conference USA,East,Charlotte,2017,N,N
12,8,0,4,American Athletic,East,Cincinnati,2017,N,N
14,2,0,12,ACC,Atlantic,Clemson,2017,N,N
12,9,0,3,Sun Belt,West,Coastal Carolina,2017,N,N
12,7,0,5,Pac-12,South,Colorado,2017,N,N
13,6,0,7,Mountain West,Mountain,Colorado State,2017,N,N
12,9,0,3,American Athletic,East,Connecticut,2017,N,N
13,6,0,7,ACC,Coastal,Duke,2017,N,N
12,9,0,3,American Athletic,East,East Carolina,2017,N,N
12,7,0,5,Mid-American,West,Eastern Michigan,2017,N,N
11,7,0,4,SEC,East,Florida,2017,N,N
14,3,0,11,Conference USA,East,Florida Atlantic,2017,N,N
13,5,0,8,Conference USA,East,Florida International,2017,N,N
13,6,0,7,ACC,Atlantic,Florida State,2017,N,N
14,4,0,10,Mountain West,West,Fresno State,2017,N,N
15,2,0,13,SEC,East,Georgia,2017,N,Y
12,10,0,2,Sun Belt,West,Georgia Southern,2017,N,N
12,5,0,7,Sun Belt,West,Georgia State,2017,N,N
11,6,0,5,ACC,Coastal,Georgia Tech,2017,N,N
12,9,0,3,Mountain West,West,Hawai'i,2017,N,N
12,5,0,7,American Athletic,West,Houston,2017,N,N
12,8,0,4,Sun Belt,,Idaho,2017,N,N
12,10,0,2,Big Ten,West,Illinois,2017,N,N
12,7,0,5,Big Ten,East,Indiana,2017,N,N
13,5,0,8,Big Ten,West,Iowa,2017,N,N
13,5,0,8,Big 12,,Iowa State,2017,N,N
12,11,0,1,Big 12,,Kansas,2017,N,N
13,5,0,8,Big 12,,Kansas State,2017,N,N
12,10,0,2,Mid-American,East,Kent State,2017,N,N
13,6,0,7,SEC,East,Kentucky,2017,N,N
12,7,0,5,Sun Belt,East,Louisiana,2017,N,N
12,8,0,4,Sun Belt,East,Louisiana Monroe,2017,N,N
13,6,0,7,Conference USA,West,Louisiana Tech,2017,N,N
13,5,0,8,ACC,Atlantic,Louisville,2017,N,N
13,4,0,9,SEC,West,LSU,2017,N,N
13,5,0,8,Conference USA,East,Marshall,2017,N,N
12,8,0,4,Big Ten,East,Maryland,2017,N,N
13,3,0,10,American Athletic,West,Memphis,2017,N,N
13,3,0,10,ACC,Coastal,Miami,2017,N,N
12,7,0,5,Mid-American,East,Miami (OH),2017,N,N
13,5,0,8,Big Ten,East,Michigan,2017,N,N
13,3,0,10,Big Ten,East,Michigan State,2017,N,N
13,6,0,7,Conference USA,East,Middle Tennessee,2017,N,N
12,7,0,5,Big Ten,West,Minnesota,2017,N,N
13,4,0,9,SEC,West,Mississippi State,2017,N,N
13,6,0,7,SEC,East,Missouri,2017,N,N
13,6,0,7,American Athletic,West,Navy,2017,N,N
13,4,0,9,ACC,Atlantic,NC State,2017,N,N
12,8,0,4,Big Ten,West,Nebraska,2017,N,N
12,9,0,3,Mountain West,West,Nevada,2017,N,N
12,9,0,3,Mountain West,Mountain,New Mexico,2017,N,N
13,6,0,7,Sun Belt,,New Mexico State,2017,N,N
12,9,0,3,ACC,Coastal,North Carolina,2017,N,N
13,5,0,8,Mid-American,West,Northern Illinois,2017,N,N
14,5,0,9,Conference USA,West,North Texas,2017,N,N
13,3,0,10,Big Ten,West,Northwestern,2017,N,N
13,3,0,10,FBS Independents,,Notre Dame,2017,N,N
13,4,0,9,Mid-American,East,Ohio,2017,N,N
14,2,0,12,Big Ten,East,Ohio State,2017,N,N
14,2,0,12,Big 12,,Oklahoma,2017,N,N
13,3,0,10,Big 12,,Oklahoma State,2017,N,N
12,7,0,5,Conference USA,East,Old Dominion,2017,N,N
12,6,0,6,SEC,West,Ole Miss,2017,N,N
13,6,0,7,Pac-12,North,Oregon,2017,N,N
12,11,0,1,Pac-12,North,Oregon State,2017,N,N
13,2,0,11,Big Ten,East,Penn State,2017,N,N
12,7,0,5,ACC,Coastal,Pittsburgh,2017,N,N
13,6,0,7,Big Ten,West,Purdue,2017,N,N
12,11,0,1,Conference USA,West,Rice,2017,N,N
12,8,0,4,Big Ten,East,Rutgers,2017,N,N
13,3,0,10,Mountain West,West,San Diego State,2017,N,N
13,11,0,2,Mountain West,West,San Josï¿½ State,2017,N,N
13,6,0,7,American Athletic,West,SMU,2017,N,N
12,8,0,4,Sun Belt,East,South Alabama,2017,N,N
13,4,0,9,SEC,East,South Carolina,2017,N,N
13,5,0,8,Conference USA,West,Southern Mississippi,2017,N,N
12,2,0,10,American Athletic,East,South Florida,2017,N,N
14,5,0,9,Pac-12,North,Stanford,2017,N,N
12,8,0,4,ACC,Atlantic,Syracuse,2017,N,N
14,3,0,11,Big 12,,TCU,2017,N,N
13,6,0,7,American Athletic,East,Temple,2017,N,N
12,8,0,4,SEC,East,Tennessee,2017,N,N
13,6,0,7,Big 12,,Texas,2017,N,N
13,6,0,7,SEC,West,Texas A&M,2017,N,N
12,10,0,2,Sun Belt,East,Texas State,2017,N,N
13,7,0,6,Big 12,,Texas Tech,2017,N,N
14,3,0,11,Mid-American,West,Toledo,2017,N,N
13,2,0,11,Sun Belt,East,Troy,2017,N,N
12,7,0,5,American Athletic,West,Tulane,2017,N,N
12,10,0,2,American Athletic,West,Tulsa,2017,N,N
13,5,0,8,Conference USA,West,UAB,2017,N,N
13,0,0,13,American Athletic,East,UCF,2017,N,N
13,7,0,6,Pac-12,South,UCLA,2017,N,N
12,8,0,4,FBS Independents,,UMass,2017,N,N
12,7,0,5,Mountain West,West,UNLV,2017,N,N
14,3,0,11,Pac-12,South,USC,2017,N,N
13,6,0,7,Pac-12,South,Utah,2017,N,N
13,7,0,6,Mountain West,Mountain,Utah State,2017,N,N
12,12,0,0,Conference USA,West,UTEP,2017,N,N
11,5,0,6,Conference USA,West,UT San Antonio,2017,N,N
12,7,0,5,SEC,East,Vanderbilt,2017,N,N
13,7,0,6,ACC,Coastal,Virginia,2017,N,N
13,4,0,9,ACC,Coastal,Virginia Tech,2017,N,N
13,5,0,8,ACC,Atlantic,Wake Forest,2017,N,N
13,3,0,10,Pac-12,North,Washington,2017,N,N
13,4,0,9,Pac-12,North,Washington State,2017,N,N
13,7,0,6,Conference USA,East,Western Kentucky,2017,N,N
12,6,0,6,Mid-American,West,Western Michigan,2017,N,N
13,6,0,7,Big 12,,West Virginia,2017,N,N
14,1,0,13,Big Ten,West,Wisconsin,2017,N,N
13,5,0,8,Mountain West,Mountain,Wyoming,2017,N,N
12,7,0,5,Mountain West,Mountain,Air Force,2018,N,N
12,8,0,4,Mid-American,East,Akron,2018,N,N
15,1,0,14,SEC,West,Alabama,2018,N,Y
13,2,0,11,Sun Belt,West,Appalachian State,2018,N,N
12,7,0,5,Pac-12,South,Arizona,2018,N,N
13,6,0,7,Pac-12,South,Arizona State,2018,N,N
12,10,0,2,SEC,West,Arkansas,2018,N,N
13,5,0,8,Sun Belt,East,Arkansas State,2018,N,N
13,2,0,11,FBS Independents,,Army,2018,N,N
13,5,0,8,SEC,West,Auburn,2018,N,N
12,8,0,4,Mid-American,West,Ball State,2018,N,N
13,6,0,7,Big 12,,Baylor,2018,N,N
13,3,0,10,Mountain West,Mountain,Boise State,2018,N,N
12,5,0,7,ACC,Atlantic,Boston College,2018,N,N
12,9,0,3,Mid-American,East,Bowling Green,2018,N,N
14,4,0,10,Mid-American,East,Buffalo,2018,N,N
13,6,0,7,FBS Independents,,BYU,2018,N,N
13,6,0,7,Pac-12,North,California,2018,N,N
12,11,0,1,Mid-American,West,Central Michigan,2018,N,N
12,7,0,5,Conference USA,East,Charlotte,2018,N,N
13,2,0,11,American Athletic,East,Cincinnati,2018,N,N
15,0,0,15,ACC,Atlantic,Clemson,2018,Y,N
12,7,0,5,Sun Belt,West,Coastal Carolina,2018,N,N
12,7,0,5,Pac-12,South,Colorado,2018,N,N
12,9,0,3,Mountain West,Mountain,Colorado State,2018,N,N
12,11,0,1,American Athletic,East,Connecticut,2018,N,N
13,5,0,8,ACC,Coastal,Duke,2018,N,N
12,9,0,3,American Athletic,East,East Carolina,2018,N,N
13,6,0,7,Mid-American,West,Eastern Michigan,2018,N,N
13,3,0,10,SEC,East,Florida,2018,N,N
12,7,0,5,Conference USA,East,Florida Atlantic,2018,N,N
13,4,0,9,Conference USA,East,Florida International,2018,N,N
12,7,0,5,ACC,Atlantic,Florida State,2018,N,N
14,2,0,12,Mountain West,West,Fresno State,2018,N,N
14,3,0,11,SEC,East,Georgia,2018,N,N
13,3,0,10,Sun Belt,West,Georgia Southern,2018,N,N
12,10,0,2,Sun Belt,West,Georgia State,2018,N,N
13,6,0,7,ACC,Coastal,Georgia Tech,2018,N,N
14,6,0,8,Mountain West,West,Hawai'i,2018,N,N
13,5,0,8,American Athletic,West,Houston,2018,N,N
12,8,0,4,Big Ten,West,Illinois,2018,N,N
12,7,0,5,Big Ten,East,Indiana,2018,N,N
13,4,0,9,Big Ten,West,Iowa,2018,N,N
13,5,0,8,Big 12,,Iowa State,2018,N,N
12,9,0,3,Big 12,,Kansas,2018,N,N
12,7,0,5,Big 12,,Kansas State,2018,N,N
12,10,0,2,Mid-American,East,Kent State,2018,N,N
13,4,0,9,SEC,East,Kentucky,2018,N,N
12,6,0,6,FBS Independents,,Liberty,2018,N,N
14,7,0,7,Sun Belt,East,Louisiana,2018,N,N
12,6,0,6,Sun Belt,East,Louisiana Monroe,2018,N,N
13,5,0,8,Conference USA,West,Louisiana Tech,2018,N,N
12,10,0,2,ACC,Atlantic,Louisville,2018,N,N
13,3,0,10,SEC,West,LSU,2018,N,N
13,4,0,9,Conference USA,East,Marshall,2018,N,N
12,7,0,5,Big Ten,East,Maryland,2018,N,N
14,6,0,8,American Athletic,West,Memphis,2018,N,N
13,6,0,7,ACC,Coastal,Miami,2018,N,N
12,6,0,6,Mid-American,East,Miami (OH),2018,N,N
13,3,0,10,Big Ten,East,Michigan,2018,N,N
13,6,0,7,Big Ten,East,Michigan State,2018,N,N
14,6,0,8,Conference USA,East,Middle Tennessee,2018,N,N
13,6,0,7,Big Ten,West,Minnesota,2018,N,N
13,5,0,8,SEC,West,Mississippi State,2018,N,N
13,4,0,9,SEC,East,Missouri,2018,N,N
13,10,0,3,American Athletic,West,Navy,2018,N,N
13,4,0,9,ACC,Atlantic,NC State,2018,N,N
12,8,0,4,Big Ten,West,Nebraska,2018,N,N
13,5,0,8,Mountain West,West,Nevada,2018,N,N
12,9,0,3,Mountain West,Mountain,New Mexico,2018,N,N
12,9,0,3,FBS Independents,,New Mexico State,2018,N,N
11,9,0,2,ACC,Coastal,North Carolina,2018,N,N
14,6,0,8,Mid-American,West,Northern Illinois,2018,N,N
13,4,0,9,Conference USA,West,North Texas,2018,N,N
14,5,0,9,Big Ten,West,Northwestern,2018,N,N
13,1,0,12,FBS Independents,,Notre Dame,2018,N,N
13,4,0,9,Mid-American,East,Ohio,2018,N,N
14,1,0,13,Big Ten,East,Ohio State,2018,N,N
14,2,0,12,Big 12,,Oklahoma,2018,N,N
13,6,0,7,Big 12,,Oklahoma State,2018,N,N
12,8,0,4,Conference USA,East,Old Dominion,2018,N,N
12,7,0,5,SEC,West,Ole Miss,2018,N,N
13,4,0,9,Pac-12,North,Oregon,2018,N,N
12,10,0,2,Pac-12,North,Oregon State,2018,N,N
13,4,0,9,Big Ten,East,Penn State,2018,N,N
14,7,0,7,ACC,Coastal,Pittsburgh,2018,N,N
